frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
123,2026-06-17T11:28:50.913,4.47,2.75,223.49,9,1,1,1,0,1,1,3,1
124,2026-06-17T11:28:51.288,3.95,2.65,253.09,9,1,1,1,0,1,1,3,1
125,2026-06-17T11:28:51.604,5.65,3.33,177.08,8,1,1,0,0,1,1,3,1
126,2026-06-17T11:28:51.909,5.61,3.15,178.1,10,1,1,2,0,1,1,3,1
127,2026-06-17T11:28:52.213,5.77,3.29,173.39,10,1,1,2,0,1,1,3,1
128,2026-06-17T11:28:52.537,5.79,3.24,172.66,10,1,1,2,0,1,1,3,1
129,2026-06-17T11:28:52.838,5.9,3.13,169.37,10,1,1,2,0,1,1,3,1
130,2026-06-17T11:28:53.151,5.28,3.19,189.23,10,1,1,2,0,1,1,3,1
131,2026-06-17T11:28:53.481,5.18,3.16,193.01,10,1,1,2,0,1,1,3,1
132,2026-06-17T11:28:53.782,5.58,3.19,179.21,9,1,1,1,0,1,1,3,1
133,2026-06-17T11:28:54.111,4.78,3.08,209.1,9,1,1,1,0,1,1,3,1
134,2026-06-17T11:28:54.440,5.12,3.15,195.21,10,1,1,2,0,1,1,3,1
135,2026-06-17T11:28:54.793,4.3,2.71,232.78,10,1,1,2,0,1,1,3,1
136,2026-06-17T11:28:55.097,5.52,3.29,181.05,9,1,1,1,0,1,1,3,1
137,2026-06-17T11:28:55.438,4.86,3.07,205.92,10,1,1,2,0,1,1,3,1
138,2026-06-17T11:28:55.799,4.1,2.66,243.62,10,1,1,2,0,1,1,3,1
139,2026-06-17T11:28:56.144,4.41,2.89,226.58,9,1,1,1,0,1,1,3,1
140,2026-06-17T11:28:56.485,4.94,3.12,202.26,9,1,1,1,0,1,1,3,1
141,2026-06-17T11:28:56.841,4.4,2.68,227.19,9,1,1,1,0,1,1,3,1
142,2026-06-17T11:28:57.138,5.78,3.34,173.08,10,1,1,2,0,1,1,3,1
143,2026-06-17T11:28:57.435,6.35,3.53,157.45,9,1,1,1,0,1,1,3,1
144,2026-06-17T11:28:57.770,4.59,2.86,217.96,9,1,1,1,0,1,1,3,1
145,2026-06-17T11:28:58.071,5.52,3.32,181.25,9,1,1,1,0,1,1,3,1
146,2026-06-17T11:28:58.380,5.7,3.4,175.52,9,1,1,1,0,1,1,3,1
147,2026-06-17T11:28:58.669,6.1,3.35,164.04,9,1,1,1,0,1,1,3,1
148,2026-06-17T11:28:58.965,5.73,3.36,174.45,10,1,1,2,0,1,1,3,1
149,2026-06-17T11:28:59.222,7.87,4.05,127.13,9,1,1,1,0,1,1,3,1
150,2026-06-17T11:28:59.550,5.29,3.0,189.01,10,1,1,2,0,1,1,3,1
151,2026-06-17T11:28:59.870,5.52,3.1,181.04,10,1,1,2,0,1,1,3,1
152,2026-06-17T11:29:00.171,5.89,3.42,169.89,8,1,1,0,0,1,1,3,1
153,2026-06-17T11:29:00.490,5.17,3.05,193.29,8,1,1,0,0,1,1,3,1
154,2026-06-17T11:29:00.840,4.35,2.84,229.65,8,1,1,0,0,1,1,3,1
155,2026-06-17T11:29:01.187,4.52,2.97,221.42,9,1,1,1,0,1,1,3,1
156,2026-06-17T11:29:01.540,4.34,2.74,230.6,9,1,1,1,0,1,1,3,1
157,2026-06-17T11:29:01.909,3.94,2.71,253.65,10,1,1,1,1,1,1,3,1
158,2026-06-17T11:29:02.205,6.24,3.6,160.25,9,1,1,1,0,1,1,3,1
159,2026-06-17T11:29:02.489,6.29,3.32,158.93,8,1,1,0,0,1,1,3,1
160,2026-06-17T11:29:02.822,4.69,3.01,213.1,8,1,1,0,0,1,1,3,1
161,2026-06-17T11:29:03.123,5.95,3.49,168.09,8,1,1,0,0,1,1,3,1
162,2026-06-17T11:29:03.441,5.07,3.03,197.19,9,1,1,1,0,1,1,3,1
163,2026-06-17T11:29:03.796,4.36,2.81,229.37,9,1,1,1,0,1,1,3,1
164,2026-06-17T11:29:04.090,6.12,3.55,163.49,9,1,1,1,0,1,1,3,1
165,2026-06-17T11:29:04.411,4.97,2.98,201.35,10,1,2,1,0,1,1,3,1
166,2026-06-17T11:29:04.732,5.17,3.14,193.27,9,1,1,1,0,1,1,3,1
167,2026-06-17T11:29:05.053,5.49,3.21,182.28,10,2,1,1,0,1,1,3,1
168,2026-06-17T11:29:05.372,5.15,3.02,194.14,10,2,1,1,0,1,1,3,1
169,2026-06-17T11:29:05.655,6.25,3.6,159.87,9,1,1,1,0,1,1,3,1
170,2026-06-17T11:29:05.999,5.15,3.03,194.14,10,1,1,2,0,1,1,3,1
