frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
87,2026-06-17T11:38:29.870,3.87,2.64,258.46,11,1,1,2,0,1,1,4,1
88,2026-06-17T11:38:30.271,3.89,2.6,257.24,11,1,1,2,0,1,1,4,1
89,2026-06-17T11:38:30.647,3.94,2.53,253.72,11,1,1,2,0,1,1,4,1
90,2026-06-17T11:38:31.044,3.62,2.52,276.24,11,1,1,2,0,1,1,4,1
91,2026-06-17T11:38:31.458,3.77,2.54,265.03,11,1,1,2,0,1,1,4,1
92,2026-06-17T11:38:31.860,3.7,2.37,270.35,11,1,1,2,0,1,1,4,1
93,2026-06-17T11:38:32.270,3.52,2.44,284.3,11,1,1,2,0,1,1,4,1
94,2026-06-17T11:38:32.668,3.81,2.61,262.15,11,1,1,2,0,1,1,4,1
95,2026-06-17T11:38:33.075,3.51,2.37,285.1,11,1,1,2,0,1,1,4,1
96,2026-06-17T11:38:33.479,3.57,2.48,279.83,11,1,1,2,0,1,1,4,1
97,2026-06-17T11:38:33.909,3.41,2.41,293.59,11,1,1,2,0,1,1,4,1
98,2026-06-17T11:38:34.324,3.41,2.33,293.08,11,1,1,2,0,1,1,4,1
99,2026-06-17T11:38:34.740,3.4,2.4,293.73,11,1,1,2,0,1,1,4,1
100,2026-06-17T11:38:35.136,3.75,2.63,266.85,11,1,1,2,0,1,1,4,1
101,2026-06-17T11:38:35.528,3.68,2.46,271.39,11,1,1,2,0,1,1,4,1
102,2026-06-17T11:38:35.942,3.42,2.41,292.02,11,1,1,2,0,1,1,4,1
103,2026-06-17T11:38:36.386,3.35,2.34,298.65,11,1,1,2,0,1,1,4,1
104,2026-06-17T11:38:36.790,3.5,2.38,285.67,11,1,1,2,0,1,1,4,1
105,2026-06-17T11:38:37.177,3.77,2.59,265.09,11,1,1,2,0,1,1,4,1
106,2026-06-17T11:38:37.596,3.59,2.45,278.94,11,1,1,2,0,1,1,4,1
107,2026-06-17T11:38:37.997,3.63,2.43,275.34,11,1,1,2,0,1,1,4,1
108,2026-06-17T11:38:38.379,3.74,2.61,267.58,11,1,1,2,0,1,1,4,1
109,2026-06-17T11:38:38.825,3.21,2.31,311.99,11,1,1,2,0,1,1,4,1
110,2026-06-17T11:38:39.185,4.25,2.68,235.24,11,1,1,2,0,1,1,4,1
111,2026-06-17T11:38:39.568,3.83,2.61,261.1,11,1,1,2,0,1,1,4,1
112,2026-06-17T11:38:39.945,4.06,2.74,246.33,11,1,1,2,0,1,1,4,1
113,2026-06-17T11:38:40.299,4.23,2.73,236.63,11,1,1,2,0,1,1,4,1
114,2026-06-17T11:38:40.712,3.67,2.44,272.11,11,1,1,2,0,1,1,4,1
115,2026-06-17T11:38:41.124,3.66,2.5,273.59,11,1,1,2,0,1,1,4,1
116,2026-06-17T11:38:41.521,3.67,2.43,272.34,10,1,1,2,0,1,1,3,1
117,2026-06-17T11:38:41.938,3.43,2.4,291.55,10,1,1,2,0,1,1,3,1
118,2026-06-17T11:38:42.357,3.58,2.49,279.26,10,1,1,2,0,1,1,3,1
119,2026-06-17T11:38:42.787,3.28,2.23,305.04,10,1,1,2,0,1,1,3,1
120,2026-06-17T11:38:43.191,3.58,2.48,279.66,10,1,1,2,0,1,1,3,1
121,2026-06-17T11:38:43.639,3.15,2.29,317.04,9,1,1,1,0,1,1,3,1
122,2026-06-17T11:38:44.033,3.82,2.46,261.52,10,1,1,2,0,1,1,3,1
123,2026-06-17T11:38:44.453,3.53,2.39,283.62,10,1,1,2,0,1,1,3,1
124,2026-06-17T11:38:44.950,2.8,2.06,357.3,10,1,1,2,0,1,1,3,1
125,2026-06-17T11:38:45.379,3.32,2.27,300.82,10,1,1,2,0,1,1,3,1
126,2026-06-17T11:38:45.786,3.5,2.46,285.97,10,1,1,2,0,1,1,3,1
127,2026-06-17T11:38:46.206,3.6,2.46,278.14,10,1,1,2,0,1,1,3,1
128,2026-06-17T11:38:46.597,3.82,2.47,261.48,10,1,1,2,0,1,1,3,1
129,2026-06-17T11:38:47.004,3.6,2.45,277.57,10,1,1,2,0,1,1,3,1
130,2026-06-17T11:38:47.413,3.72,2.52,268.76,10,1,1,2,0,1,1,3,1
131,2026-06-17T11:38:47.803,3.76,2.48,265.62,10,1,1,2,0,1,1,3,1
132,2026-06-17T11:38:48.277,2.88,2.11,346.84,10,1,1,2,0,1,1,3,1
133,2026-06-17T11:38:48.675,3.92,2.62,255.11,10,1,1,2,0,1,1,3,1
134,2026-06-17T11:38:49.076,3.55,2.4,281.75,10,1,1,2,0,1,1,3,1
135,2026-06-17T11:38:49.467,3.7,2.56,270.12,10,1,1,2,0,1,1,3,1
136,2026-06-17T11:38:49.891,3.47,2.44,288.06,10,1,1,2,0,1,1,3,1
137,2026-06-17T11:38:50.325,3.2,2.23,312.6,10,1,1,2,0,1,1,3,1
138,2026-06-17T11:38:50.737,3.42,2.43,292.64,10,1,1,2,0,1,1,3,1
139,2026-06-17T11:38:51.154,3.57,2.47,280.43,10,1,1,2,0,1,1,3,1
140,2026-06-17T11:38:51.524,3.98,2.62,251.13,10,1,1,2,0,1,1,3,1
141,2026-06-17T11:38:51.990,2.92,2.16,342.47,10,1,1,2,0,1,1,3,1
142,2026-06-17T11:38:52.408,3.58,2.44,279.68,10,1,1,2,0,1,1,3,1
143,2026-06-17T11:38:52.823,3.42,2.34,292.82,9,1,1,1,0,1,1,3,1
144,2026-06-17T11:38:53.205,3.86,2.63,259.2,9,1,1,1,0,1,1,3,1
145,2026-06-17T11:38:53.619,3.56,2.49,280.82,9,1,1,1,0,1,1,3,1
146,2026-06-17T11:38:54.034,3.46,2.34,288.72,9,1,1,1,0,1,1,3,1
