frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
291,2026-06-16T07:24:14.733,94.5,32.57,10.58,9,1,1,1,1,1,0,3,1
292,2026-06-16T07:24:14.781,93.96,20.72,10.64,9,1,1,1,1,1,0,3,1
293,2026-06-16T07:24:14.814,92.84,31.06,10.77,11,1,3,1,1,1,0,3,1
294,2026-06-16T07:24:14.847,82.67,29.96,12.1,9,1,2,0,1,1,0,3,1
295,2026-06-16T07:24:14.877,94.4,32.98,10.59,9,1,1,1,1,1,0,3,1
296,2026-06-16T07:24:14.909,91.16,30.55,10.97,8,1,1,0,1,1,0,3,1
297,2026-06-16T07:24:14.941,97.79,32.3,10.23,10,1,2,1,1,1,0,3,1
298,2026-06-16T07:24:14.972,95.65,31.14,10.45,9,1,1,1,1,1,0,3,1
299,2026-06-16T07:24:15.006,88.43,29.8,11.31,9,1,1,1,1,1,0,3,1
300,2026-06-16T07:24:15.037,96.4,32.93,10.37,9,1,1,1,1,1,0,3,1
301,2026-06-16T07:24:15.079,50.14,23.61,19.94,9,1,1,1,1,1,0,3,1
302,2026-06-16T07:24:15.101,96.77,45.56,10.33,9,1,1,1,1,1,0,3,1
303,2026-06-16T07:24:15.134,90.46,30.47,11.05,10,1,2,1,1,1,0,3,1
304,2026-06-16T07:24:15.181,94.42,21.1,10.59,10,1,2,1,1,1,0,3,1
305,2026-06-16T07:24:15.220,57.03,25.36,17.53,9,1,1,1,1,1,0,3,1
306,2026-06-16T07:24:15.254,52.11,29.7,19.19,10,1,2,1,1,1,0,3,1
307,2026-06-16T07:24:15.277,93.85,44.21,10.66,9,1,1,1,1,1,0,3,1
308,2026-06-16T07:24:15.308,96.47,31.55,10.37,8,1,1,0,1,1,0,3,1
309,2026-06-16T07:24:15.343,83.25,29.4,12.01,9,1,1,1,1,1,0,3,1
310,2026-06-16T07:24:15.373,95.12,33.25,10.51,8,1,1,0,1,1,0,3,1
311,2026-06-16T07:24:15.404,94.95,31.2,10.53,8,1,1,0,1,1,0,3,1
312,2026-06-16T07:24:15.437,93.14,31.05,10.74,8,1,1,0,1,1,0,3,1
313,2026-06-16T07:24:15.470,86.36,30.38,11.58,9,1,1,1,1,1,0,3,1
314,2026-06-16T07:24:15.511,50.98,24.39,19.61,9,1,2,0,1,1,0,3,1
315,2026-06-16T07:24:15.534,90.4,44.37,11.06,9,1,2,0,1,1,0,3,1
316,2026-06-16T07:24:15.566,85.94,30.21,11.64,9,1,2,0,1,1,0,3,1
317,2026-06-16T07:24:15.617,70.03,19.64,14.28,8,1,1,0,1,1,0,3,1
318,2026-06-16T07:24:15.654,52.88,27.54,18.91,9,1,2,0,1,1,0,3,1
319,2026-06-16T07:24:15.676,96.31,43.46,10.38,9,1,2,0,1,1,0,3,1
320,2026-06-16T07:24:15.708,95.95,31.4,10.42,9,1,1,1,1,1,0,3,1
321,2026-06-16T07:24:15.741,93.66,30.82,10.68,9,1,2,0,1,1,0,3,1
322,2026-06-16T07:24:15.773,96.13,31.55,10.4,9,1,1,1,1,1,0,3,1
323,2026-06-16T07:24:15.816,48.41,23.0,20.66,9,1,2,0,1,1,0,3,1
324,2026-06-16T07:24:15.846,51.19,33.04,19.53,8,1,1,0,1,1,0,3,1
325,2026-06-16T07:24:15.869,97.69,45.19,10.24,9,1,2,0,1,1,0,3,1
326,2026-06-16T07:24:15.901,93.57,30.77,10.69,9,1,2,0,1,1,0,3,1
327,2026-06-16T07:24:15.941,52.76,24.51,18.95,9,1,1,1,1,1,0,3,1
328,2026-06-16T07:24:15.964,96.49,43.8,10.36,8,1,1,0,1,1,0,3,1
329,2026-06-16T07:24:16.015,83.62,19.84,11.96,9,1,2,0,1,1,0,3,1
330,2026-06-16T07:24:16.054,51.61,25.62,19.38,8,1,1,0,1,1,0,3,1
331,2026-06-16T07:24:16.076,96.42,44.51,10.37,9,1,2,0,1,1,0,3,1
332,2026-06-16T07:24:16.109,95.2,31.07,10.5,9,1,1,1,1,1,0,3,1
333,2026-06-16T07:24:16.145,71.61,27.54,13.96,9,1,2,0,1,1,0,3,1
334,2026-06-16T07:24:16.173,95.09,36.23,10.52,9,1,2,0,1,1,0,3,1
335,2026-06-16T07:24:16.212,60.13,25.88,16.63,8,1,1,0,1,1,0,3,1
336,2026-06-16T07:24:16.238,85.44,36.68,11.7,9,1,1,1,1,1,0,3,1
337,2026-06-16T07:24:16.269,92.22,32.69,10.84,9,1,2,0,1,1,0,3,1
338,2026-06-16T07:24:16.302,90.39,31.26,11.06,8,1,1,0,1,1,0,3,1
339,2026-06-16T07:24:16.333,94.54,31.45,10.58,9,1,2,0,1,1,0,3,1
340,2026-06-16T07:24:16.365,95.39,31.49,10.48,9,1,2,0,1,1,0,3,1
341,2026-06-16T07:24:16.412,94.84,20.56,10.54,10,1,3,0,1,1,0,3,1
342,2026-06-16T07:24:16.446,85.85,30.25,11.65,9,1,2,0,1,1,0,3,1
343,2026-06-16T07:24:16.486,51.39,24.96,19.46,9,1,2,0,1,1,0,3,1
344,2026-06-16T07:24:16.509,91.09,43.7,10.98,9,1,2,0,1,1,0,3,1
345,2026-06-16T07:24:16.550,51.16,24.33,19.55,9,1,1,1,1,1,0,3,1
346,2026-06-16T07:24:16.578,66.84,36.22,14.96,9,1,1,1,1,1,0,3,1
347,2026-06-16T07:24:16.604,95.88,37.53,10.43,9,1,2,0,1,1,0,3,1
348,2026-06-16T07:24:16.637,92.49,30.78,10.81,9,1,2,0,1,1,0,3,1
349,2026-06-16T07:24:16.670,88.82,30.5,11.26,9,1,2,0,1,1,0,3,1
350,2026-06-16T07:24:16.700,96.69,32.77,10.34,9,1,2,0,1,1,0,3,1
351,2026-06-16T07:24:16.733,94.71,31.02,10.56,9,1,2,0,1,1,0,3,1
352,2026-06-16T07:24:16.765,92.65,30.87,10.79,10,1,2,1,1,1,0,3,1
353,2026-06-16T07:24:16.812,96.28,21.06,10.39,9,1,2,0,1,1,0,3,1
354,2026-06-16T07:24:16.846,92.04,30.66,10.87,9,1,2,0,1,1,0,3,1
355,2026-06-16T07:24:16.878,87.36,30.49,11.45,8,1,1,0,1,1,0,3,1
356,2026-06-16T07:24:16.918,52.22,24.87,19.15,9,1,2,0,1,1,0,3,1
357,2026-06-16T07:24:16.941,93.56,43.88,10.69,10,1,3,0,1,1,0,3,1
358,2026-06-16T07:24:16.973,95.07,31.53,10.52,9,1,2,0,1,1,0,3,1
359,2026-06-16T07:24:17.004,95.73,31.14,10.45,9,1,1,1,1,1,0,3,1
360,2026-06-16T07:24:17.037,95.25,31.23,10.5,10,1,3,0,1,1,0,3,1
361,2026-06-16T07:24:17.069,95.05,31.32,10.52,9,1,2,0,1,1,0,3,1
362,2026-06-16T07:24:17.103,86.13,29.58,11.61,9,1,2,0,1,1,0,3,1
363,2026-06-16T07:24:17.135,85.62,31.54,11.68,9,1,2,0,1,1,0,3,1
364,2026-06-16T07:24:17.165,93.84,32.74,10.66,9,1,2,0,1,1,0,3,1
365,2026-06-16T07:24:17.212,95.85,20.9,10.43,9,1,2,0,1,1,0,3,1
366,2026-06-16T07:24:17.254,52.16,24.2,19.17,9,1,2,0,1,1,0,3,1
367,2026-06-16T07:24:17.276,96.22,43.98,10.39,9,1,2,0,1,1,0,3,1
368,2026-06-16T07:24:17.310,90.76,30.38,11.02,9,1,2,0,1,1,0,3,1
369,2026-06-16T07:24:17.341,95.39,32.12,10.48,9,1,2,0,1,1,0,3,1
370,2026-06-16T07:24:17.373,94.12,31.11,10.62,8,1,1,0,1,1,0,3,1
371,2026-06-16T07:24:17.405,95.27,31.4,10.5,9,1,2,0,1,1,0,3,1
372,2026-06-16T07:24:17.437,95.46,31.27,10.48,9,1,2,0,1,1,0,3,1
373,2026-06-16T07:24:17.470,86.25,30.04,11.59,10,1,3,0,1,1,0,3,1
374,2026-06-16T07:24:17.501,93.6,32.03,10.68,9,1,2,0,1,1,0,3,1
375,2026-06-16T07:24:17.535,86.19,30.13,11.6,9,1,2,0,1,1,0,3,1
376,2026-06-16T07:24:17.636,90.36,9.9,11.07,9,1,1,1,1,1,0,3,1
377,2026-06-16T07:24:17.652,94.55,61.87,10.58,8,1,1,0,1,1,0,3,1
378,2026-06-16T07:24:17.677,96.08,39.82,10.41,9,1,2,0,1,1,0,3,1
379,2026-06-16T07:24:17.711,82.99,29.26,12.05,9,1,2,0,1,1,0,3,1
380,2026-06-16T07:24:17.742,84.85,31.53,11.78,9,1,2,0,1,1,0,3,1
381,2026-06-16T07:24:17.773,95.68,33.2,10.45,10,1,2,0,1,2,0,3,1
382,2026-06-16T07:24:17.805,98.03,31.56,10.2,9,1,2,0,1,1,0,3,1
383,2026-06-16T07:24:17.836,96.34,31.04,10.38,9,1,2,0,1,1,0,3,1
384,2026-06-16T07:24:17.869,95.26,31.12,10.5,9,1,2,0,1,1,0,3,1
385,2026-06-16T07:24:17.901,97.91,31.5,10.21,9,1,2,0,1,1,0,3,1
386,2026-06-16T07:24:17.933,94.08,30.84,10.63,9,1,2,0,1,1,0,3,1
387,2026-06-16T07:24:17.967,85.93,29.99,11.64,9,1,2,0,1,1,0,3,1
388,2026-06-16T07:24:17.997,95.89,33.01,10.43,9,1,2,0,1,1,0,3,1
389,2026-06-16T07:24:18.045,92.14,20.6,10.85,10,1,3,0,1,1,0,3,1
390,2026-06-16T07:24:18.077,95.41,31.91,10.48,8,1,1,0,1,1,0,3,1
391,2026-06-16T07:24:18.109,95.12,31.06,10.51,9,1,1,1,1,1,0,3,1
392,2026-06-16T07:24:18.142,84.58,30.09,11.82,8,1,1,0,1,1,0,3,1
393,2026-06-16T07:24:18.174,89.6,31.48,11.16,8,1,1,0,1,1,0,3,1
394,2026-06-16T07:24:18.205,95.79,32.34,10.44,9,1,2,0,1,1,0,3,1
395,2026-06-16T07:24:18.236,94.77,31.12,10.55,9,1,2,0,1,1,0,3,1
396,2026-06-16T07:24:18.269,96.39,31.42,10.37,9,1,1,1,1,1,0,3,1
397,2026-06-16T07:24:18.301,96.25,31.13,10.39,10,1,3,0,1,1,0,3,1
398,2026-06-16T07:24:18.342,50.93,23.82,19.63,9,1,1,1,1,1,0,3,1
399,2026-06-16T07:24:18.365,95.9,45.61,10.43,9,1,2,0,1,1,0,3,1
400,2026-06-16T07:24:18.397,90.98,30.47,10.99,8,1,1,0,1,1,0,3,1
401,2026-06-16T07:24:18.455,50.1,17.32,19.96,10,1,2,1,1,1,0,3,1
402,2026-06-16T07:24:18.478,85.72,44.33,11.67,8,1,1,0,1,1,0,3,1
403,2026-06-16T07:24:18.509,95.8,32.09,10.44,9,1,1,1,1,1,0,3,1
404,2026-06-16T07:24:18.550,50.89,24.09,19.65,8,1,1,0,1,1,0,3,1
405,2026-06-16T07:24:18.573,96.67,44.88,10.34,9,1,1,1,1,1,0,3,1
406,2026-06-16T07:24:18.604,97.56,31.49,10.25,9,1,2,0,1,1,0,3,1
407,2026-06-16T07:24:18.637,91.81,30.28,10.89,9,1,2,0,1,1,0,3,1
408,2026-06-16T07:24:18.669,90.9,31.44,11.0,9,1,2,0,1,1,0,3,1
409,2026-06-16T07:24:18.701,94.29,31.66,10.61,9,1,2,0,1,1,0,3,1
410,2026-06-16T07:24:18.732,93.65,31.3,10.68,8,1,1,0,1,1,0,3,1
411,2026-06-16T07:24:18.764,96.14,31.39,10.4,9,1,1,1,1,1,0,3,1
412,2026-06-16T07:24:18.796,97.63,31.56,10.24,8,1,1,0,1,1,0,3,1
413,2026-06-16T07:24:18.847,85.22,19.78,11.73,9,1,1,1,1,1,0,3,1
414,2026-06-16T07:24:18.877,89.01,32.68,11.23,9,1,1,1,1,1,0,3,1
415,2026-06-16T07:24:18.909,96.88,32.3,10.32,8,1,1,0,1,1,0,3,1
416,2026-06-16T07:24:18.941,92.85,30.74,10.77,9,1,2,0,1,1,0,3,1
417,2026-06-16T07:24:18.972,97.08,31.78,10.3,8,1,1,0,1,1,0,3,1
418,2026-06-16T07:24:19.005,97.31,31.22,10.28,8,1,1,0,1,1,0,3,1
419,2026-06-16T07:24:19.037,97.06,30.82,10.3,9,1,1,1,1,1,0,3,1
420,2026-06-16T07:24:19.070,89.41,30.29,11.18,8,1,1,0,1,1,0,3,1
421,2026-06-16T07:24:19.101,97.09,32.67,10.3,8,1,1,0,1,1,0,3,1
422,2026-06-16T07:24:19.142,51.97,24.06,19.24,9,1,2,0,1,1,0,3,1
423,2026-06-16T07:24:19.165,93.39,43.71,10.71,9,1,2,0,1,1,0,3,1
424,2026-06-16T07:24:19.197,91.67,31.11,10.91,9,1,2,0,1,1,0,3,1
425,2026-06-16T07:24:19.251,60.53,18.47,16.52,8,1,1,0,1,1,0,3,1
426,2026-06-16T07:24:19.278,88.39,36.93,11.31,8,1,1,0,1,1,0,3,1
427,2026-06-16T07:24:19.309,95.72,32.98,10.45,9,1,2,0,1,1,0,3,1
428,2026-06-16T07:24:19.343,87.4,29.73,11.44,8,1,1,0,1,1,0,3,1
429,2026-06-16T07:24:19.373,94.64,32.95,10.57,8,1,1,0,1,1,0,3,1
430,2026-06-16T07:24:19.405,96.2,31.29,10.39,8,1,1,0,1,1,0,3,1
431,2026-06-16T07:24:19.446,52.87,24.32,18.91,8,1,1,0,1,1,0,3,1
432,2026-06-16T07:24:19.470,82.28,40.45,12.15,8,1,1,0,1,1,0,3,1
433,2026-06-16T07:24:19.502,86.53,31.44,11.56,9,1,2,0,1,1,0,3,1
434,2026-06-16T07:24:19.543,49.99,24.61,20.01,9,1,2,0,1,1,0,3,1
435,2026-06-16T07:24:19.565,90.34,44.61,11.07,8,1,1,0,1,1,0,3,1
436,2026-06-16T07:24:19.596,95.33,32.02,10.49,8,1,1,0,1,1,0,3,1
437,2026-06-16T07:24:19.648,80.78,19.62,12.38,8,1,1,0,1,1,0,3,1
438,2026-06-16T07:24:19.677,95.38,34.22,10.48,9,1,1,1,1,1,0,3,1
439,2026-06-16T07:24:19.711,82.19,29.31,12.17,8,1,1,0,1,1,0,3,1
440,2026-06-16T07:24:19.750,51.04,25.37,19.59,8,1,1,0,1,1,0,3,1
441,2026-06-16T07:24:19.773,95.25,44.15,10.5,9,1,1,1,1,1,0,3,1
442,2026-06-16T07:24:19.804,96.83,31.58,10.33,9,1,2,0,1,1,0,3,1
443,2026-06-16T07:24:19.836,96.62,31.23,10.35,8,1,1,0,1,1,0,3,1
444,2026-06-16T07:24:19.869,96.59,31.15,10.35,9,1,2,0,1,1,0,3,1
445,2026-06-16T07:24:19.901,95.48,31.33,10.47,9,1,2,0,1,1,0,3,1
446,2026-06-16T07:24:19.934,90.06,30.1,11.1,9,1,2,0,1,1,0,3,1
447,2026-06-16T07:24:19.972,60.69,26.68,16.48,8,1,1,0,1,1,0,3,1
448,2026-06-16T07:24:20.006,52.3,29.07,19.12,8,1,1,0,1,1,0,3,1
449,2026-06-16T07:24:20.045,92.53,25.49,10.81,8,1,1,0,1,1,0,3,1
450,2026-06-16T07:24:20.077,96.21,31.63,10.39,8,1,1,0,1,1,0,3,1
451,2026-06-16T07:24:20.109,96.9,31.29,10.32,9,1,2,0,1,1,0,3,1
452,2026-06-16T07:24:20.142,87.19,29.85,11.47,8,1,1,0,1,1,0,3,1
453,2026-06-16T07:24:20.179,64.22,27.4,15.57,8,1,1,0,1,1,0,3,1
454,2026-06-16T07:24:20.205,94.62,38.18,10.57,8,1,1,0,1,1,0,3,1
455,2026-06-16T07:24:20.237,91.5,30.75,10.93,8,1,1,0,1,1,0,3,1
456,2026-06-16T07:24:20.270,95.7,30.88,10.45,10,2,2,0,1,1,0,3,1
457,2026-06-16T07:24:20.301,96.94,32.24,10.32,10,1,3,0,1,1,0,3,1
458,2026-06-16T07:24:20.333,94.72,31.11,10.56,9,1,2,0,1,1,0,3,1
459,2026-06-16T07:24:20.367,88.56,29.88,11.29,9,1,1,1,1,1,0,3,1
460,2026-06-16T07:24:20.397,95.72,32.81,10.45,9,1,2,0,1,1,0,3,1
461,2026-06-16T07:24:20.429,96.87,31.45,10.32,9,1,1,1,1,1,0,3,1
462,2026-06-16T07:24:20.484,60.59,18.2,16.5,9,1,1,1,1,1,0,3,1
463,2026-06-16T07:24:20.509,89.6,38.47,11.16,9,1,1,1,1,1,0,3,1
464,2026-06-16T07:24:20.540,94.69,32.14,10.56,8,1,1,0,1,1,0,3,1
465,2026-06-16T07:24:20.574,88.81,30.03,11.26,9,1,1,1,1,1,0,3,1
466,2026-06-16T07:24:20.605,96.38,32.49,10.38,9,1,1,1,1,1,0,3,1
467,2026-06-16T07:24:20.636,97.09,31.4,10.3,10,1,3,0,1,1,0,3,1
468,2026-06-16T07:24:20.679,51.05,23.75,19.59,9,1,2,0,1,1,0,3,1
469,2026-06-16T07:24:20.701,91.35,44.31,10.95,9,1,1,1,1,1,0,3,1
470,2026-06-16T07:24:20.733,92.27,31.22,10.84,9,1,2,0,1,1,0,3,1
471,2026-06-16T07:24:20.765,95.49,31.74,10.47,9,1,1,1,1,1,0,3,1
472,2026-06-16T07:24:20.808,49.7,23.48,20.12,9,1,1,1,1,1,0,3,1
473,2026-06-16T07:24:20.829,91.77,46.17,10.9,8,1,1,0,1,1,0,3,1
474,2026-06-16T07:24:20.877,92.5,20.78,10.81,8,1,1,0,1,1,0,3,1
475,2026-06-16T07:24:20.908,97.0,31.95,10.31,8,1,1,0,1,1,0,3,1
476,2026-06-16T07:24:20.950,52.71,24.22,18.97,9,1,2,0,1,1,0,3,1
477,2026-06-16T07:24:20.973,97.8,44.01,10.22,8,1,1,0,1,1,0,3,1
478,2026-06-16T07:24:21.014,52.06,23.68,19.21,9,1,2,0,1,1,0,3,1
479,2026-06-16T07:24:21.036,97.15,45.79,10.29,9,1,1,1,1,1,0,3,1
480,2026-06-16T07:24:21.068,96.44,31.2,10.37,8,1,1,0,1,1,0,3,1
481,2026-06-16T07:24:21.103,85.16,29.35,11.74,9,1,2,0,1,1,0,3,1
482,2026-06-16T07:24:21.132,96.15,33.29,10.4,9,1,2,0,1,1,0,3,1
483,2026-06-16T07:24:21.165,92.0,30.67,10.87,9,1,2,0,1,1,0,3,1
484,2026-06-16T07:24:21.198,87.69,30.66,11.4,8,1,1,0,1,1,0,3,1
485,2026-06-16T07:24:21.230,86.07,30.74,11.62,8,1,1,0,1,1,0,3,1
486,2026-06-16T07:24:21.277,93.59,21.51,10.69,8,1,1,0,1,1,0,3,1
487,2026-06-16T07:24:21.308,98.06,31.71,10.2,9,1,2,0,1,1,0,3,1
488,2026-06-16T07:24:21.340,92.99,30.8,10.75,9,1,2,0,1,1,0,3,1
489,2026-06-16T07:24:21.373,92.66,31.07,10.79,9,1,1,1,1,1,0,3,1
490,2026-06-16T07:24:21.410,68.96,27.16,14.5,10,1,3,0,1,1,0,3,1
491,2026-06-16T07:24:21.438,92.05,36.63,10.86,9,1,2,0,1,1,0,3,1
492,2026-06-16T07:24:21.471,85.03,30.07,11.76,9,1,1,1,1,1,0,3,1
493,2026-06-16T07:24:21.501,92.74,32.77,10.78,8,1,1,0,1,1,0,3,1
494,2026-06-16T07:24:21.532,96.79,31.76,10.33,9,1,1,1,1,1,0,3,1
495,2026-06-16T07:24:21.565,96.68,31.01,10.34,8,1,1,0,1,1,0,3,1
496,2026-06-16T07:24:21.596,96.82,31.53,10.33,9,1,2,0,1,1,0,3,1
497,2026-06-16T07:24:21.629,96.66,31.07,10.35,9,1,1,1,1,1,0,3,1
498,2026-06-16T07:24:21.678,89.28,20.23,11.2,9,1,2,0,1,1,0,3,1
499,2026-06-16T07:24:21.709,97.83,32.91,10.22,9,1,1,1,1,1,0,3,1
500,2026-06-16T07:24:21.751,50.88,23.72,19.66,9,2,1,0,1,1,0,3,1
501,2026-06-16T07:24:21.773,93.21,44.28,10.73,9,1,1,1,1,1,0,3,1
502,2026-06-16T07:24:21.804,96.02,31.95,10.41,8,1,1,0,1,1,0,3,1
503,2026-06-16T07:24:21.837,96.68,31.29,10.34,8,1,1,0,1,1,0,3,1
504,2026-06-16T07:24:21.869,95.85,30.96,10.43,10,1,3,0,1,1,0,3,1
505,2026-06-16T07:24:21.902,86.46,29.85,11.57,9,1,1,1,1,1,0,3,1
506,2026-06-16T07:24:21.939,61.07,26.98,16.38,9,1,2,0,1,1,0,3,1
507,2026-06-16T07:24:21.964,97.48,39.67,10.26,9,1,1,1,1,1,0,3,1
508,2026-06-16T07:24:21.997,94.11,30.9,10.63,9,1,2,0,1,1,0,3,1
509,2026-06-16T07:24:22.030,85.32,29.56,11.72,9,1,1,1,1,1,0,3,1
510,2026-06-16T07:24:22.078,92.0,21.49,10.87,8,1,1,0,1,1,0,3,1
511,2026-06-16T07:24:22.110,85.8,30.18,11.66,8,1,1,0,1,1,0,3,1
512,2026-06-16T07:24:22.141,93.22,32.6,10.73,9,1,2,0,1,1,0,3,1
513,2026-06-16T07:24:22.173,96.6,31.55,10.35,10,1,3,0,1,1,0,3,1
514,2026-06-16T07:24:22.204,95.27,31.32,10.5,8,1,1,0,1,1,0,3,1
515,2026-06-16T07:24:22.238,88.34,30.29,11.32,9,1,1,1,1,1,0,3,1
516,2026-06-16T07:24:22.269,94.05,32.11,10.63,9,1,2,0,1,1,0,3,1
517,2026-06-16T07:24:22.301,93.99,31.07,10.64,9,1,1,1,1,1,0,3,1
518,2026-06-16T07:24:22.335,84.66,29.68,11.81,9,1,2,0,1,1,0,3,1
519,2026-06-16T07:24:22.365,94.96,33.21,10.53,9,1,2,0,1,1,0,3,1
520,2026-06-16T07:24:22.397,93.01,31.03,10.75,9,1,2,0,1,1,0,3,1
521,2026-06-16T07:24:22.428,95.03,31.66,10.52,8,1,1,0,1,1,0,3,1
522,2026-06-16T07:24:22.478,91.08,20.57,10.98,8,1,1,0,1,1,0,3,1
523,2026-06-16T07:24:22.509,93.25,31.43,10.72,9,1,1,1,1,1,0,3,1
524,2026-06-16T07:24:22.551,48.65,23.33,20.55,9,1,1,1,1,1,0,3,1
525,2026-06-16T07:24:22.573,94.72,47.74,10.56,9,1,1,1,1,1,0,3,1
526,2026-06-16T07:24:22.605,97.83,31.59,10.22,9,1,2,0,1,1,0,3,1
527,2026-06-16T07:24:22.641,69.81,27.13,14.33,9,1,1,1,1,1,0,3,1
528,2026-06-16T07:24:22.668,96.96,36.88,10.31,8,1,1,0,1,1,0,3,1
529,2026-06-16T07:24:22.710,51.86,23.96,19.28,9,1,1,1,1,1,0,3,1
530,2026-06-16T07:24:22.733,92.32,43.46,10.83,9,1,1,1,1,1,0,3,1
531,2026-06-16T07:24:22.776,47.91,23.12,20.87,10,1,3,0,1,1,0,3,1
532,2026-06-16T07:24:22.797,93.47,49.13,10.7,9,1,2,0,1,1,0,3,1
533,2026-06-16T07:24:22.838,51.92,24.2,19.26,9,1,2,0,1,1,0,3,1
534,2026-06-16T07:24:22.861,95.93,44.02,10.42,10,1,3,0,1,1,0,3,1
535,2026-06-16T07:24:22.909,96.68,21.03,10.34,8,1,1,0,1,1,0,3,1
536,2026-06-16T07:24:22.947,60.87,25.63,16.43,9,1,2,0,1,1,0,3,1
537,2026-06-16T07:24:22.975,86.62,36.2,11.54,9,1,2,0,1,1,0,3,1
538,2026-06-16T07:24:23.004,95.9,33.64,10.43,9,1,2,0,1,1,0,3,1
539,2026-06-16T07:24:23.038,88.6,30.0,11.29,9,1,1,1,1,1,0,3,1
540,2026-06-16T07:24:23.077,52.0,25.14,19.23,8,1,1,0,1,1,0,3,1
541,2026-06-16T07:24:23.101,98.9,44.34,10.11,9,1,1,1,1,1,0,3,1
542,2026-06-16T07:24:23.133,97.31,31.09,10.28,9,1,2,0,1,1,0,3,1
543,2026-06-16T07:24:23.165,96.1,31.12,10.41,9,1,2,0,1,1,0,3,1
544,2026-06-16T07:24:23.198,87.55,30.07,11.42,9,1,1,1,1,1,0,3,1
545,2026-06-16T07:24:23.228,97.2,32.75,10.29,9,1,2,0,1,1,0,3,1
546,2026-06-16T07:24:23.261,92.27,30.8,10.84,8,1,1,0,1,1,0,3,1
547,2026-06-16T07:24:23.309,92.9,20.77,10.76,9,1,2,0,1,1,0,3,1
548,2026-06-16T07:24:23.340,94.5,31.54,10.58,8,1,1,0,1,1,0,3,1
549,2026-06-16T07:24:23.373,92.8,31.12,10.78,9,1,1,1,1,1,0,3,1
550,2026-06-16T07:24:23.407,85.84,29.96,11.65,9,2,1,0,1,1,0,3,1
551,2026-06-16T07:24:23.437,92.09,32.45,10.86,9,1,2,0,1,1,0,3,1
552,2026-06-16T07:24:23.477,54.41,24.74,18.38,9,1,1,1,1,1,0,3,1
553,2026-06-16T07:24:23.501,89.63,41.66,11.16,9,1,2,0,1,1,0,3,1
554,2026-06-16T07:24:23.533,95.07,32.08,10.52,9,1,2,0,1,1,0,3,1
555,2026-06-16T07:24:23.566,91.9,30.9,10.88,8,1,1,0,1,1,0,3,1
556,2026-06-16T07:24:23.597,97.16,31.79,10.29,9,1,2,0,1,1,0,3,1
557,2026-06-16T07:24:23.629,90.58,30.16,11.04,9,1,1,1,1,1,0,3,1
558,2026-06-16T07:24:23.661,96.09,32.11,10.41,9,1,2,0,1,1,0,3,1
559,2026-06-16T07:24:23.708,98.0,21.13,10.2,8,1,1,0,1,1,0,3,1
560,2026-06-16T07:24:23.741,95.97,30.91,10.42,8,1,1,0,1,1,0,3,1
561,2026-06-16T07:24:23.780,59.02,25.46,16.94,9,1,1,1,1,1,0,3,1
562,2026-06-16T07:24:23.805,96.81,40.4,10.33,9,1,2,0,1,1,0,3,1
563,2026-06-16T07:24:23.839,84.34,29.32,11.86,9,1,2,0,1,1,0,3,1
564,2026-06-16T07:24:23.870,85.07,31.28,11.75,8,1,1,0,1,1,0,3,1
565,2026-06-16T07:24:23.901,97.16,33.56,10.29,8,1,1,0,1,1,0,3,1
566,2026-06-16T07:24:23.932,96.16,31.1,10.4,9,1,1,1,1,1,0,3,1
567,2026-06-16T07:24:23.965,95.5,31.04,10.47,8,1,1,0,1,1,0,3,1
568,2026-06-16T07:24:24.006,50.44,23.86,19.83,9,1,2,0,1,1,0,3,1
569,2026-06-16T07:24:24.029,97.33,45.79,10.27,9,1,2,0,1,1,0,3,1
570,2026-06-16T07:24:24.062,84.9,29.52,11.78,8,1,1,0,1,1,0,3,1
571,2026-06-16T07:24:24.109,93.93,21.56,10.65,8,1,1,0,1,1,0,3,1
572,2026-06-16T07:24:24.141,93.4,30.88,10.71,10,1,3,0,1,1,0,3,1
573,2026-06-16T07:24:24.174,84.54,29.8,11.83,9,1,2,0,1,1,0,3,1
574,2026-06-16T07:24:24.205,96.32,33.63,10.38,9,1,2,0,1,1,0,3,1
575,2026-06-16T07:24:24.237,92.74,30.67,10.78,10,1,2,1,1,1,0,3,1
576,2026-06-16T07:24:24.269,97.96,32.04,10.21,9,1,2,0,1,1,0,3,1
577,2026-06-16T07:24:24.301,94.21,30.59,10.61,9,1,1,1,1,1,0,3,1
578,2026-06-16T07:24:24.332,98.16,31.94,10.19,9,1,2,0,1,1,0,3,1
579,2026-06-16T07:24:24.365,95.65,30.85,10.45,9,1,2,0,1,1,0,3,1
580,2026-06-16T07:24:24.397,91.83,30.78,10.89,10,1,3,0,1,1,0,3,1
581,2026-06-16T07:24:24.430,88.39,30.73,11.31,11,1,4,0,1,1,0,3,1
582,2026-06-16T07:24:24.472,48.7,23.68,20.54,11,1,4,0,1,1,0,3,1
583,2026-06-16T07:24:24.511,85.06,25.69,11.76,11,1,4,0,1,1,0,3,1
584,2026-06-16T07:24:24.542,89.75,32.62,11.14,9,1,2,0,1,1,0,3,1
585,2026-06-16T07:24:24.573,94.91,32.12,10.54,8,1,1,0,1,1,0,3,1
586,2026-06-16T07:24:24.605,95.0,31.08,10.53,10,1,3,0,1,1,0,3,1
