frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
176,2026-06-17T12:38:41.467,3.9,2.95,256.74,10,1,2,1,1,1,0,3,1
177,2026-06-17T12:38:41.827,3.61,2.83,276.74,9,1,1,1,1,1,0,3,1
178,2026-06-17T12:38:42.173,3.7,2.84,270.32,9,1,1,1,1,1,0,3,1
179,2026-06-17T12:38:42.516,3.74,2.92,267.39,9,1,1,1,1,1,0,3,1
180,2026-06-17T12:38:42.841,3.99,3.08,250.35,9,1,1,1,1,1,0,3,1
181,2026-06-17T12:38:43.187,3.74,2.95,267.13,9,1,1,1,1,1,0,3,1
182,2026-06-17T12:38:43.521,3.91,2.93,255.89,9,1,1,1,1,1,0,3,1
183,2026-06-17T12:38:43.871,3.63,2.86,275.68,10,1,1,1,1,1,0,4,1
184,2026-06-17T12:38:44.205,3.87,3.01,258.56,10,1,1,1,1,1,0,4,1
185,2026-06-17T12:38:44.557,3.7,2.88,270.47,10,1,1,1,1,1,0,4,1
186,2026-06-17T12:38:44.920,3.45,2.71,289.95,9,1,1,1,1,1,0,3,1
187,2026-06-17T12:38:45.257,3.79,2.97,263.65,9,1,1,1,1,1,0,3,1
188,2026-06-17T12:38:45.620,3.47,2.75,288.18,9,1,1,1,1,1,0,3,1
189,2026-06-17T12:38:45.998,3.47,2.69,288.17,4,1,1,0,1,1,0,0,0
190,2026-06-17T12:38:46.380,3.31,2.57,302.3,3,1,0,0,0,1,0,1,0
191,2026-06-17T12:38:46.765,3.36,2.6,297.3,2,1,0,0,0,1,0,0,0
192,2026-06-17T12:38:47.128,3.72,2.8,268.57,3,1,0,0,0,1,0,1,0
193,2026-06-17T12:38:47.473,3.76,2.85,265.88,8,1,1,1,1,1,0,3,0
194,2026-06-17T12:38:47.883,3.16,2.44,316.73,9,1,1,1,1,1,0,3,1
195,2026-06-17T12:38:48.271,3.42,2.61,292.21,9,2,1,1,1,1,0,3,0
196,2026-06-17T12:38:48.641,3.57,2.68,280.01,9,1,1,1,1,1,0,3,1
197,2026-06-17T12:38:48.968,4.12,3.05,242.92,9,1,1,1,1,1,0,3,1
198,2026-06-17T12:38:49.368,3.24,2.56,308.51,9,1,1,1,1,1,0,3,1
199,2026-06-17T12:38:49.763,3.3,2.47,302.75,9,1,1,1,1,1,0,3,1
200,2026-06-17T12:38:50.115,3.72,2.85,268.89,9,1,1,1,1,1,0,3,1
201,2026-06-17T12:38:50.504,3.46,2.6,289.2,9,1,1,1,1,1,0,3,1
202,2026-06-17T12:38:50.883,3.36,2.61,297.46,9,1,1,1,1,1,0,3,1
203,2026-06-17T12:38:51.223,3.82,2.95,261.89,9,1,1,1,1,1,0,3,1
204,2026-06-17T12:38:51.570,3.78,2.92,264.73,9,1,1,1,1,1,0,3,1
205,2026-06-17T12:38:51.920,3.73,2.81,268.21,9,1,1,1,1,1,0,3,1
206,2026-06-17T12:38:52.255,4.0,2.99,250.17,9,1,1,1,1,1,0,3,1
207,2026-06-17T12:38:52.586,4.02,3.07,248.54,9,1,1,1,1,1,0,3,1
208,2026-06-17T12:38:52.954,3.44,2.68,290.8,9,1,1,1,1,1,0,3,1
209,2026-06-17T12:38:53.287,3.93,3.01,254.44,9,1,1,1,1,1,0,3,1
210,2026-06-17T12:38:53.635,3.83,2.93,260.92,8,1,1,1,1,1,0,2,1
211,2026-06-17T12:38:54.013,3.39,2.6,294.64,9,1,1,1,1,1,0,3,1
212,2026-06-17T12:38:54.384,3.47,2.69,287.86,9,1,1,1,1,1,0,3,1
213,2026-06-17T12:38:54.774,3.28,2.6,304.63,9,1,1,1,1,1,0,3,1
214,2026-06-17T12:38:55.121,3.75,2.83,266.8,9,1,1,1,1,1,0,3,1
215,2026-06-17T12:38:55.474,3.72,2.84,269.11,9,1,1,1,1,1,0,3,1
216,2026-06-17T12:38:55.844,3.61,2.74,276.95,9,1,1,1,1,1,0,3,1
217,2026-06-17T12:38:56.195,3.62,2.8,276.26,3,1,1,0,0,1,0,0,0
218,2026-06-17T12:38:56.533,3.89,2.96,257.28,3,2,0,0,0,1,0,0,0
219,2026-06-17T12:38:56.883,3.74,2.9,267.67,2,1,0,0,0,1,0,0,0
220,2026-06-17T12:38:57.258,3.46,2.63,288.96,2,1,0,0,0,1,0,0,0
221,2026-06-17T12:38:57.612,3.71,2.83,269.82,3,1,1,0,0,1,0,0,0
222,2026-06-17T12:38:57.972,3.73,2.82,268.02,4,2,1,0,0,1,0,0,0
223,2026-06-17T12:38:58.354,3.43,2.58,291.42,3,1,0,0,0,1,0,1,0
224,2026-06-17T12:38:58.686,3.96,3.0,252.61,2,1,0,0,0,1,0,0,0
225,2026-06-17T12:38:59.002,4.34,3.23,230.66,5,1,1,1,1,1,0,0,0
226,2026-06-17T12:38:59.386,3.44,2.57,290.97,8,1,1,1,1,1,0,3,0
227,2026-06-17T12:38:59.765,3.57,2.64,279.84,8,1,1,1,1,1,0,3,0
228,2026-06-17T12:39:00.127,3.77,2.8,265.06,9,1,1,1,1,1,0,3,1
229,2026-06-17T12:39:00.496,3.51,2.67,284.53,9,1,1,1,1,1,0,3,1
230,2026-06-17T12:39:00.850,3.66,2.83,273.37,10,1,2,1,1,1,0,3,1
231,2026-06-17T12:39:01.196,3.8,2.93,263.06,10,1,2,1,1,1,0,3,1
232,2026-06-17T12:39:01.608,2.98,2.39,335.1,10,1,2,1,1,1,0,3,1
