frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
284,2026-06-16T07:23:10.800,90.77,18.18,11.02,9,1,1,1,1,1,0,3,1
285,2026-06-16T07:23:10.864,90.0,15.58,11.11,9,1,1,1,1,1,0,3,1
286,2026-06-16T07:23:10.928,89.3,15.48,11.2,9,1,1,1,1,1,0,3,1
287,2026-06-16T07:23:10.990,89.54,16.1,11.17,9,1,1,1,1,1,0,3,1
288,2026-06-16T07:23:11.064,58.15,13.66,17.2,9,1,1,1,1,1,0,3,1
289,2026-06-16T07:23:11.137,83.1,13.83,12.03,9,1,1,1,1,1,0,3,1
290,2026-06-16T07:23:11.200,88.43,15.75,11.31,9,1,1,1,1,1,0,3,1
291,2026-06-16T07:23:11.271,56.84,13.93,17.59,9,1,1,1,1,1,0,3,1
292,2026-06-16T07:23:11.327,86.2,18.01,11.6,9,1,1,1,1,1,0,3,1
293,2026-06-16T07:23:11.393,86.7,15.35,11.53,9,1,1,1,1,1,0,3,1
294,2026-06-16T07:23:11.466,47.08,13.46,21.24,9,1,1,1,1,1,0,3,1
295,2026-06-16T07:23:11.552,51.09,11.7,19.57,9,1,1,1,1,1,0,3,1
296,2026-06-16T07:23:11.601,89.8,20.73,11.14,11,1,1,1,1,1,0,5,1
297,2026-06-16T07:23:11.682,50.78,12.33,19.69,9,1,1,1,1,1,0,3,1
298,2026-06-16T07:23:11.727,90.38,21.97,11.06,9,1,1,1,1,1,0,3,1
299,2026-06-16T07:23:11.800,85.24,13.63,11.73,9,1,1,1,1,1,0,3,1
300,2026-06-16T07:23:11.857,87.28,17.75,11.46,9,1,1,1,1,1,0,3,1
301,2026-06-16T07:23:11.937,84.6,12.41,11.82,9,1,1,1,1,1,0,3,1
302,2026-06-16T07:23:12.008,51.23,14.03,19.52,9,1,1,1,1,1,0,3,1
303,2026-06-16T07:23:12.065,87.24,17.76,11.46,9,1,1,1,1,1,0,3,1
304,2026-06-16T07:23:12.129,87.0,15.69,11.49,9,1,1,1,1,1,0,3,1
305,2026-06-16T07:23:12.192,89.79,15.83,11.14,9,1,1,1,1,1,0,3,1
306,2026-06-16T07:23:12.254,89.56,16.0,11.17,9,1,1,1,1,1,0,3,1
307,2026-06-16T07:23:12.337,83.75,12.09,11.94,10,1,1,1,1,2,0,3,1
308,2026-06-16T07:23:12.400,87.87,15.71,11.38,9,1,1,1,1,1,0,3,1
309,2026-06-16T07:23:12.473,48.91,13.79,20.44,9,1,1,1,1,1,0,3,1
310,2026-06-16T07:23:12.527,88.98,18.77,11.24,9,1,1,1,1,1,0,3,1
311,2026-06-16T07:23:12.592,88.7,15.41,11.27,9,1,1,1,1,1,0,3,1
312,2026-06-16T07:23:12.664,50.91,13.77,19.64,9,1,1,1,1,1,0,3,1
313,2026-06-16T07:23:12.736,84.81,13.8,11.79,9,1,1,1,1,1,0,3,1
314,2026-06-16T07:23:12.810,85.44,13.57,11.7,9,1,1,1,1,1,0,3,1
315,2026-06-16T07:23:12.863,89.58,18.7,11.16,9,1,1,1,1,1,0,3,1
316,2026-06-16T07:23:12.937,87.03,13.65,11.49,9,1,1,1,1,1,0,3,1
317,2026-06-16T07:23:12.991,90.77,18.53,11.02,9,1,1,1,1,1,0,3,1
318,2026-06-16T07:23:13.074,48.56,12.08,20.59,9,1,1,1,1,1,0,3,1
319,2026-06-16T07:23:13.145,52.47,14.14,19.06,10,1,1,1,1,1,1,3,1
320,2026-06-16T07:23:13.201,90.36,17.66,11.07,9,1,1,1,1,0,1,3,1
321,2026-06-16T07:23:13.263,88.19,16.03,11.34,9,1,1,1,1,0,1,3,1
322,2026-06-16T07:23:13.336,51.75,13.82,19.32,9,1,1,1,1,0,1,3,1
323,2026-06-16T07:23:13.396,65.37,16.58,15.3,10,1,1,1,1,1,1,3,1
324,2026-06-16T07:23:13.466,48.8,14.38,20.49,10,1,1,1,1,1,1,3,1
325,2026-06-16T07:23:13.535,90.3,14.3,11.07,9,1,1,1,1,1,0,3,1
326,2026-06-16T07:23:13.604,70.89,14.7,14.11,9,1,1,1,1,1,0,3,1
327,2026-06-16T07:23:13.672,51.29,14.52,19.5,9,1,1,1,1,1,0,3,1
328,2026-06-16T07:23:13.729,88.53,17.81,11.3,10,1,1,1,1,1,1,3,1
329,2026-06-16T07:23:13.791,88.71,16.0,11.27,9,1,1,1,1,0,1,3,1
330,2026-06-16T07:23:13.857,87.12,15.28,11.48,9,1,1,1,1,0,1,3,1
331,2026-06-16T07:23:13.937,87.13,12.44,11.48,8,1,1,1,1,0,0,3,1
332,2026-06-16T07:23:14.000,89.05,15.96,11.23,10,1,1,1,1,1,1,3,1
333,2026-06-16T07:23:14.082,49.96,12.16,20.02,10,1,1,1,1,1,1,3,1
334,2026-06-16T07:23:14.135,56.61,18.92,17.66,10,1,1,1,1,1,1,3,1
335,2026-06-16T07:23:14.201,85.76,15.09,11.66,10,1,1,1,1,1,1,3,1
336,2026-06-16T07:23:14.256,89.81,18.29,11.13,10,1,1,1,1,1,1,3,1
337,2026-06-16T07:23:14.354,51.36,10.17,19.47,10,1,1,1,1,1,1,3,1
338,2026-06-16T07:23:14.398,90.84,22.38,11.01,10,1,1,1,1,1,1,3,1
339,2026-06-16T07:23:14.475,46.42,13.06,21.54,9,1,1,1,1,0,1,3,1
340,2026-06-16T07:23:14.533,66.49,17.29,15.04,10,1,1,1,1,1,1,3,1
341,2026-06-16T07:23:14.592,88.68,17.18,11.28,10,1,1,1,1,1,1,3,1
342,2026-06-16T07:23:14.664,51.58,13.72,19.39,9,1,1,1,1,0,1,3,1
343,2026-06-16T07:23:14.720,88.93,17.7,11.24,10,1,1,1,1,1,1,3,1
344,2026-06-16T07:23:14.800,83.46,12.62,11.98,10,1,1,1,1,1,1,3,1
345,2026-06-16T07:23:14.871,58.37,14.22,17.13,9,1,1,1,1,0,1,3,1
346,2026-06-16T07:23:14.927,87.53,17.75,11.42,9,1,1,1,1,0,1,3,1
347,2026-06-16T07:23:14.992,89.55,15.29,11.17,8,1,1,1,1,0,0,3,1
348,2026-06-16T07:23:15.066,51.42,13.62,19.45,9,1,1,1,1,1,0,3,1
349,2026-06-16T07:23:15.119,91.91,18.51,10.88,8,1,1,1,1,0,0,3,1
350,2026-06-16T07:23:15.199,91.05,12.6,10.98,9,1,1,1,1,1,0,3,1
351,2026-06-16T07:23:15.272,51.93,13.51,19.26,9,1,1,1,1,1,0,3,1
352,2026-06-16T07:23:15.338,80.99,15.39,12.35,8,1,1,1,1,0,0,3,1
353,2026-06-16T07:23:15.393,86.81,18.29,11.52,8,1,1,1,1,0,0,3,1
354,2026-06-16T07:23:15.474,45.99,12.31,21.74,9,1,1,1,1,0,1,3,1
355,2026-06-16T07:23:15.520,89.86,21.6,11.13,9,1,1,1,1,0,1,3,1
356,2026-06-16T07:23:15.615,51.99,10.52,19.24,9,1,1,1,1,0,1,3,1
357,2026-06-16T07:23:15.672,52.06,17.49,19.21,9,1,1,1,1,0,1,3,1
358,2026-06-16T07:23:15.724,88.97,19.16,11.24,8,1,1,1,1,0,0,3,1
359,2026-06-16T07:23:15.791,90.95,15.03,11.0,8,1,1,1,1,0,0,3,1
360,2026-06-16T07:23:15.865,51.66,13.39,19.36,8,1,1,1,1,0,0,3,1
361,2026-06-16T07:23:15.921,85.07,17.93,11.75,8,1,1,1,1,0,0,3,1
362,2026-06-16T07:23:15.999,90.73,12.89,11.02,9,1,1,1,1,1,0,3,1
363,2026-06-16T07:23:16.071,57.88,13.84,17.28,8,1,1,1,1,0,0,3,1
364,2026-06-16T07:23:16.128,86.21,17.59,11.6,8,1,1,1,1,0,0,3,1
365,2026-06-16T07:23:16.192,87.46,15.67,11.43,9,1,1,1,1,1,0,3,1
366,2026-06-16T07:23:16.257,89.06,15.39,11.23,8,1,1,1,1,0,0,3,1
367,2026-06-16T07:23:16.320,87.22,15.94,11.47,8,1,1,1,1,0,0,3,1
368,2026-06-16T07:23:16.399,90.35,12.46,11.07,9,1,1,1,1,1,0,3,1
369,2026-06-16T07:23:16.471,64.72,14.18,15.45,8,1,1,1,1,0,0,3,1
370,2026-06-16T07:23:16.527,89.48,17.74,11.18,8,1,1,1,1,0,0,3,1
371,2026-06-16T07:23:16.609,50.67,12.15,19.74,8,1,1,1,1,0,0,3,1
372,2026-06-16T07:23:16.657,88.89,20.92,11.25,9,1,1,1,1,1,0,3,1
373,2026-06-16T07:23:16.728,88.47,14.05,11.3,9,1,1,1,1,1,0,3,1
374,2026-06-16T07:23:16.801,88.98,13.73,11.24,9,1,1,1,1,1,0,3,1
375,2026-06-16T07:23:16.873,84.39,13.88,11.85,9,1,1,1,1,1,0,3,1
376,2026-06-16T07:23:16.928,89.04,18.21,11.23,9,1,1,1,1,1,0,3,1
377,2026-06-16T07:23:16.992,91.03,15.46,10.99,9,1,1,1,1,1,0,3,1
378,2026-06-16T07:23:17.056,88.31,15.76,11.32,9,1,1,1,1,1,0,3,1
379,2026-06-16T07:23:17.120,89.99,15.44,11.11,9,1,1,1,1,1,0,3,1
380,2026-06-16T07:23:17.202,87.81,12.39,11.39,9,1,1,1,1,1,0,3,1
381,2026-06-16T07:23:17.264,89.32,15.83,11.2,9,1,1,1,1,1,0,3,1
382,2026-06-16T07:23:17.327,87.33,16.11,11.45,9,1,1,1,1,1,0,3,1
383,2026-06-16T07:23:17.401,51.61,13.49,19.38,9,1,1,1,1,1,0,3,1
384,2026-06-16T07:23:17.458,74.32,17.36,13.46,9,1,1,1,1,1,0,3,1
385,2026-06-16T07:23:17.529,52.22,14.25,19.15,9,1,1,1,1,1,0,3,1
386,2026-06-16T07:23:17.604,70.65,13.3,14.15,9,1,1,1,1,1,0,3,1
387,2026-06-16T07:23:17.672,51.65,14.65,19.36,9,1,1,1,1,1,0,3,1
388,2026-06-16T07:23:17.736,51.86,15.71,19.28,9,1,1,1,1,1,0,3,1
389,2026-06-16T07:23:17.801,50.94,15.32,19.63,9,1,1,1,1,1,0,3,1
390,2026-06-16T07:23:17.863,83.28,16.11,12.01,9,1,1,1,1,1,0,3,1
391,2026-06-16T07:23:17.919,88.99,17.77,11.24,9,1,1,1,1,1,0,3,1
392,2026-06-16T07:23:18.008,83.58,11.24,11.97,9,1,1,1,1,1,0,3,1
393,2026-06-16T07:23:18.062,90.47,18.53,11.05,9,1,1,1,1,1,0,3,1
394,2026-06-16T07:23:18.136,83.43,13.45,11.99,9,1,1,1,1,1,0,3,1
395,2026-06-16T07:23:18.191,88.43,18.33,11.31,9,1,1,1,1,1,0,3,1
396,2026-06-16T07:23:18.256,88.76,15.41,11.27,9,1,1,1,1,1,0,3,1
397,2026-06-16T07:23:18.328,51.86,13.75,19.28,9,1,1,1,1,1,0,3,1
398,2026-06-16T07:23:18.400,92.0,14.14,10.87,9,1,1,1,1,1,0,3,1
399,2026-06-16T07:23:18.476,45.21,13.08,22.12,9,1,1,1,1,1,0,3,1
400,2026-06-16T07:23:18.536,55.05,16.6,18.16,9,1,1,1,1,1,0,3,1
401,2026-06-16T07:23:18.601,51.4,15.41,19.45,9,1,1,1,1,1,0,3,1
402,2026-06-16T07:23:18.655,88.54,18.45,11.29,9,1,1,1,1,1,0,3,1
403,2026-06-16T07:23:18.727,51.51,13.79,19.41,9,1,1,1,1,1,0,3,1
404,2026-06-16T07:23:18.798,89.04,14.15,11.23,9,1,1,1,1,1,0,3,1
405,2026-06-16T07:23:18.874,51.18,13.33,19.54,9,1,1,1,1,1,0,3,1
406,2026-06-16T07:23:18.933,65.44,16.74,15.28,9,1,1,1,1,1,0,3,1
407,2026-06-16T07:23:18.992,88.46,17.0,11.3,11,1,1,1,1,1,0,5,1
408,2026-06-16T07:23:19.057,85.58,15.35,11.68,9,1,1,1,1,1,0,3,1
409,2026-06-16T07:23:19.133,66.73,13.25,14.99,9,1,1,1,1,1,0,3,1
410,2026-06-16T07:23:19.208,51.61,13.25,19.38,9,1,1,1,1,1,0,3,1
411,2026-06-16T07:23:19.283,47.7,13.39,20.97,9,1,1,1,1,1,0,3,1
412,2026-06-16T07:23:19.326,87.23,23.17,11.46,9,1,1,1,1,1,0,3,1
413,2026-06-16T07:23:19.401,84.0,13.36,11.9,9,1,1,1,1,1,0,3,1
414,2026-06-16T07:23:19.468,45.03,14.88,22.21,9,1,1,1,1,1,0,3,1
415,2026-06-16T07:23:19.519,90.96,19.56,10.99,9,1,1,1,1,1,0,3,1
416,2026-06-16T07:23:19.585,90.16,15.2,11.09,10,1,1,1,1,1,0,4,1
417,2026-06-16T07:23:19.665,88.66,12.51,11.28,10,1,1,1,1,1,0,4,1
418,2026-06-16T07:23:19.737,50.81,13.7,19.68,9,1,1,1,1,1,0,3,1
419,2026-06-16T07:23:19.802,51.95,15.7,19.25,9,1,1,1,1,1,0,3,1
420,2026-06-16T07:23:19.863,51.83,16.03,19.29,9,1,1,1,1,1,0,3,1
421,2026-06-16T07:23:19.919,89.57,18.14,11.16,9,1,1,1,1,1,0,3,1
422,2026-06-16T07:23:19.995,51.36,13.2,19.47,9,1,1,1,1,1,0,3,1
423,2026-06-16T07:23:20.064,87.33,14.48,11.45,9,1,1,1,1,1,0,3,1
424,2026-06-16T07:23:20.128,88.01,15.46,11.36,9,1,1,1,1,1,0,3,1
425,2026-06-16T07:23:20.200,52.65,14.12,18.99,9,1,1,1,1,1,0,3,1
426,2026-06-16T07:23:20.266,50.52,15.0,19.8,9,1,1,1,1,1,0,3,1
427,2026-06-16T07:23:20.320,91.02,18.35,10.99,9,1,1,1,1,1,0,3,1
428,2026-06-16T07:23:20.401,50.69,12.53,19.73,9,1,1,1,1,1,0,3,1
429,2026-06-16T07:23:20.466,77.9,15.21,12.84,9,1,1,1,1,1,0,3,1
430,2026-06-16T07:23:20.537,81.6,14.15,12.26,10,1,1,1,1,1,0,4,1
431,2026-06-16T07:23:20.591,89.66,18.48,11.15,10,1,1,1,1,1,0,4,1
432,2026-06-16T07:23:20.665,83.73,13.53,11.94,10,1,1,1,1,1,0,4,1
433,2026-06-16T07:23:20.720,89.04,17.96,11.23,11,1,1,1,1,1,0,5,1
434,2026-06-16T07:23:20.783,88.68,16.03,11.28,11,1,1,1,1,1,0,5,1
435,2026-06-16T07:23:20.864,88.72,12.31,11.27,9,1,1,1,1,1,0,3,1
436,2026-06-16T07:23:20.928,90.8,15.64,11.01,9,1,1,1,1,1,0,3,1
437,2026-06-16T07:23:20.992,87.29,15.59,11.46,9,1,1,1,1,1,0,3,1
438,2026-06-16T07:23:21.064,51.69,13.82,19.35,9,1,1,1,1,1,0,3,1
439,2026-06-16T07:23:21.127,51.7,15.94,19.34,9,1,1,1,1,1,0,3,1
440,2026-06-16T07:23:21.183,88.79,17.68,11.26,9,1,1,1,1,1,0,3,1
441,2026-06-16T07:23:21.266,84.6,12.14,11.82,10,1,1,1,1,1,0,4,1
442,2026-06-16T07:23:21.326,84.53,16.73,11.83,10,1,1,1,1,1,0,4,1
443,2026-06-16T07:23:21.393,85.57,15.01,11.69,10,1,1,1,1,1,0,4,1
444,2026-06-16T07:23:21.467,46.32,13.41,21.59,9,1,1,1,1,1,0,3,1
445,2026-06-16T07:23:21.521,78.37,18.78,12.76,9,1,1,1,1,1,0,3,1
446,2026-06-16T07:23:21.583,88.85,15.96,11.26,9,1,1,1,1,1,0,3,1
447,2026-06-16T07:23:21.683,51.11,10.05,19.57,9,1,1,1,1,1,0,3,1
448,2026-06-16T07:23:21.728,90.51,21.72,11.05,9,1,1,1,1,1,0,3,1
449,2026-06-16T07:23:21.801,85.2,13.83,11.74,9,1,1,1,1,1,0,3,1
450,2026-06-16T07:23:21.857,79.27,17.85,12.62,9,1,1,1,1,1,0,3,1
451,2026-06-16T07:23:21.935,53.02,12.72,18.86,9,1,1,1,1,1,0,3,1
452,2026-06-16T07:23:21.985,88.21,20.27,11.34,9,1,1,1,1,1,0,3,1
453,2026-06-16T07:23:22.073,52.12,11.3,19.19,9,1,1,1,1,1,0,3,1
454,2026-06-16T07:23:22.128,88.69,18.18,11.28,9,1,1,1,1,1,0,3,1
455,2026-06-16T07:23:22.201,51.37,13.64,19.47,9,1,1,1,1,1,0,3,1
456,2026-06-16T07:23:22.266,50.66,15.72,19.74,9,1,1,1,1,1,0,3,1
457,2026-06-16T07:23:22.319,89.95,18.39,11.12,9,1,1,1,1,1,0,3,1
458,2026-06-16T07:23:22.384,90.77,15.51,11.02,9,1,1,1,1,1,0,3,1
459,2026-06-16T07:23:22.464,82.94,12.49,12.06,9,1,1,1,1,1,0,3,1
460,2026-06-16T07:23:22.539,47.75,13.35,20.94,9,1,1,1,1,1,0,3,1
461,2026-06-16T07:23:22.600,51.72,16.3,19.33,9,1,1,1,1,1,0,3,1
462,2026-06-16T07:23:22.657,87.91,17.71,11.38,9,1,1,1,1,1,0,3,1
463,2026-06-16T07:23:22.720,87.67,15.9,11.41,9,1,1,1,1,1,0,3,1
464,2026-06-16T07:23:22.792,51.52,13.82,19.41,9,1,1,1,1,1,0,3,1
465,2026-06-16T07:23:22.874,51.2,12.24,19.53,9,1,1,1,1,1,0,3,1
466,2026-06-16T07:23:22.936,85.21,16.2,11.74,9,1,1,1,1,1,0,3,1
467,2026-06-16T07:23:23.000,51.28,15.67,19.5,9,1,1,1,1,1,0,3,1
468,2026-06-16T07:23:23.075,50.68,13.25,19.73,9,1,1,1,1,1,0,3,1
469,2026-06-16T07:23:23.119,89.06,22.28,11.23,9,1,1,1,1,1,0,3,1
470,2026-06-16T07:23:23.199,53.17,12.66,18.81,9,1,1,1,1,1,0,3,1
471,2026-06-16T07:23:23.264,88.97,15.26,11.24,9,1,1,1,1,1,0,3,1
472,2026-06-16T07:23:23.325,89.62,16.33,11.16,9,1,1,1,1,1,0,3,1
473,2026-06-16T07:23:23.402,53.13,13.17,18.82,9,1,1,1,1,1,0,3,1
474,2026-06-16T07:23:23.466,47.64,15.37,20.99,9,1,1,1,1,1,0,3,1
475,2026-06-16T07:23:23.518,89.1,19.23,11.22,9,1,1,1,1,1,0,3,1
476,2026-06-16T07:23:23.584,89.55,15.22,11.17,9,1,1,1,1,1,0,3,1
477,2026-06-16T07:23:23.672,52.02,11.41,19.22,9,1,1,1,1,1,0,3,1
478,2026-06-16T07:23:23.728,89.61,18.07,11.16,9,1,1,1,1,1,0,3,1
479,2026-06-16T07:23:23.797,66.86,14.33,14.96,9,1,1,1,1,1,0,3,1
480,2026-06-16T07:23:23.857,88.26,16.73,11.33,9,1,1,1,1,1,0,3,1
481,2026-06-16T07:23:23.918,89.36,16.22,11.19,9,1,1,1,1,1,0,3,1
482,2026-06-16T07:23:23.983,88.48,15.32,11.3,9,1,1,1,1,1,0,3,1
483,2026-06-16T07:23:24.064,88.66,12.44,11.28,9,1,1,1,1,1,0,3,1
484,2026-06-16T07:23:24.129,85.24,15.35,11.73,9,1,1,1,1,1,0,3,1
485,2026-06-16T07:23:24.200,84.69,14.14,11.81,9,1,1,1,1,1,0,3,1
486,2026-06-16T07:23:24.256,89.74,17.87,11.14,9,1,1,1,1,1,0,3,1
487,2026-06-16T07:23:24.338,50.76,12.23,19.7,9,1,1,1,1,1,0,3,1
488,2026-06-16T07:23:24.384,88.34,21.9,11.32,9,1,1,1,1,1,0,3,1
489,2026-06-16T07:23:24.458,77.42,13.52,12.92,9,1,1,1,1,1,0,3,1
490,2026-06-16T07:23:24.529,87.59,14.06,11.42,9,1,1,1,1,1,0,3,1
491,2026-06-16T07:23:24.592,88.63,15.7,11.28,9,1,1,1,1,1,0,3,1
492,2026-06-16T07:23:24.664,51.71,13.91,19.34,9,1,1,1,1,1,0,3,1
493,2026-06-16T07:23:24.718,89.5,18.39,11.17,9,1,1,1,1,1,0,3,1
494,2026-06-16T07:23:24.793,51.93,13.46,19.26,9,1,1,1,1,1,0,3,1
495,2026-06-16T07:23:24.855,55.99,16.21,17.86,9,1,1,1,1,1,0,3,1
496,2026-06-16T07:23:24.928,89.61,13.48,11.16,9,1,1,1,1,1,0,3,1
497,2026-06-16T07:23:24.990,89.06,16.05,11.23,9,1,1,1,1,1,0,3,1
498,2026-06-16T07:23:25.063,58.85,13.65,16.99,9,1,1,1,1,1,0,3,1
499,2026-06-16T07:23:25.129,51.57,15.39,19.39,9,1,1,1,1,1,0,3,1
500,2026-06-16T07:23:25.184,90.02,18.18,11.11,9,1,1,1,1,1,0,3,1
501,2026-06-16T07:23:25.255,51.54,14.07,19.4,9,1,1,1,1,1,0,3,1
502,2026-06-16T07:23:25.326,88.94,14.14,11.24,9,1,1,1,1,1,0,3,1
503,2026-06-16T07:23:25.391,89.25,15.33,11.2,9,1,1,1,1,1,0,3,1
504,2026-06-16T07:23:25.475,48.22,11.94,20.74,9,1,1,1,1,1,0,3,1
505,2026-06-16T07:23:25.521,88.44,22.02,11.31,9,1,1,1,1,1,0,3,1
506,2026-06-16T07:23:25.562,79.17,24.08,12.63,9,1,1,1,1,1,0,3,1
507,2026-06-16T07:23:25.585,86.59,42.92,11.55,9,1,1,1,1,1,0,3,1
508,2026-06-16T07:23:25.618,88.22,30.58,11.33,9,1,1,1,1,1,0,3,1
509,2026-06-16T07:23:25.667,47.05,20.49,21.26,9,1,1,1,1,1,0,3,1
510,2026-06-16T07:23:25.698,88.12,32.89,11.35,9,1,1,1,1,1,0,3,1
511,2026-06-16T07:23:25.740,50.7,23.71,19.73,9,1,1,1,1,1,0,3,1
512,2026-06-16T07:23:25.765,63.78,38.44,15.68,10,1,1,1,1,1,0,4,1
513,2026-06-16T07:23:25.790,90.1,39.52,11.1,9,1,1,1,1,1,0,3,1
514,2026-06-16T07:23:25.825,87.29,28.9,11.46,9,1,1,1,1,1,0,3,1
515,2026-06-16T07:23:25.868,50.7,23.02,19.72,10,1,1,1,1,1,0,4,1
516,2026-06-16T07:23:25.889,88.45,50.1,11.31,10,1,1,1,1,1,0,4,1
517,2026-06-16T07:23:25.922,88.81,30.73,11.26,10,1,1,1,1,1,0,4,1
518,2026-06-16T07:23:25.954,85.15,30.75,11.74,9,1,1,1,1,1,0,3,1
519,2026-06-16T07:23:25.995,50.5,23.96,19.8,9,1,1,1,1,1,0,3,1
520,2026-06-16T07:23:26.018,86.59,43.64,11.55,10,1,1,1,1,1,0,4,1
521,2026-06-16T07:23:26.049,89.37,31.7,11.19,9,1,1,1,1,1,0,3,1
522,2026-06-16T07:23:26.096,89.12,22.08,11.22,9,1,1,1,1,1,0,3,1
523,2026-06-16T07:23:26.128,88.21,29.64,11.34,10,1,1,1,1,1,0,4,1
524,2026-06-16T07:23:26.171,80.38,23.62,12.44,10,1,1,1,1,1,0,4,1
525,2026-06-16T07:23:26.200,67.73,35.34,14.76,9,1,1,1,1,1,0,3,1
526,2026-06-16T07:23:26.226,87.0,38.31,11.49,10,1,1,1,1,1,0,4,1
527,2026-06-16T07:23:26.266,81.91,24.6,12.21,10,1,1,1,1,1,0,4,1
528,2026-06-16T07:23:26.298,50.31,31.21,19.87,10,1,1,1,1,1,0,4,1
529,2026-06-16T07:23:26.322,86.78,41.8,11.52,10,1,1,1,1,1,0,4,1
530,2026-06-16T07:23:26.363,80.55,24.92,12.41,10,1,1,1,1,1,0,4,1
531,2026-06-16T07:23:26.387,85.59,41.95,11.68,9,1,1,1,1,1,0,3,1
532,2026-06-16T07:23:26.416,89.42,33.96,11.18,10,1,1,1,1,1,0,4,1
533,2026-06-16T07:23:26.450,90.45,29.2,11.06,10,1,1,1,1,1,0,4,1
534,2026-06-16T07:23:26.498,86.8,21.05,11.52,10,1,1,1,1,1,0,4,1
535,2026-06-16T07:23:26.540,48.78,23.92,20.5,10,1,1,1,1,1,0,4,1
536,2026-06-16T07:23:26.563,85.18,42.65,11.74,10,1,1,1,1,1,0,4,1
537,2026-06-16T07:23:26.594,86.24,31.7,11.59,10,1,1,1,1,1,0,4,1
538,2026-06-16T07:23:26.636,50.74,24.08,19.71,10,1,1,1,1,1,0,4,1
539,2026-06-16T07:23:26.668,49.27,31.54,20.3,10,1,1,1,1,1,0,4,1
540,2026-06-16T07:23:26.699,49.91,31.72,20.04,10,1,1,1,1,1,0,4,1
541,2026-06-16T07:23:26.722,85.95,44.08,11.63,9,1,1,1,1,1,0,3,1
542,2026-06-16T07:23:26.754,87.39,31.3,11.44,9,1,1,1,1,1,0,3,1
543,2026-06-16T07:23:26.785,88.64,31.66,11.28,10,1,1,1,1,1,0,4,1
544,2026-06-16T07:23:26.818,84.55,30.68,11.83,9,1,1,1,1,1,0,3,1
545,2026-06-16T07:23:26.849,87.85,32.11,11.38,10,1,1,1,1,1,0,4,1
546,2026-06-16T07:23:26.906,86.42,17.61,11.57,11,1,2,1,1,1,0,4,1
547,2026-06-16T07:23:26.928,90.02,44.78,11.11,10,1,1,1,1,1,0,4,1
548,2026-06-16T07:23:26.962,88.01,30.07,11.36,10,1,1,1,1,1,0,4,1
549,2026-06-16T07:23:27.011,48.67,20.11,20.55,10,1,1,1,1,1,0,4,1
550,2026-06-16T07:23:27.029,81.63,56.26,12.25,10,1,1,1,1,1,0,4,1
551,2026-06-16T07:23:27.058,86.19,34.31,11.6,10,1,1,1,1,1,0,4,1
552,2026-06-16T07:23:27.096,84.38,25.98,11.85,10,1,1,1,1,1,0,4,1
553,2026-06-16T07:23:27.121,85.64,40.62,11.68,9,1,1,1,1,1,0,3,1
554,2026-06-16T07:23:27.154,87.24,30.29,11.46,10,1,1,1,1,1,0,4,1
555,2026-06-16T07:23:27.185,88.8,32.82,11.26,10,1,1,1,1,1,0,4,1
556,2026-06-16T07:23:27.218,86.8,30.15,11.52,11,1,2,1,1,1,0,4,1
557,2026-06-16T07:23:27.259,50.93,24.29,19.64,11,1,2,1,1,1,0,4,1
558,2026-06-16T07:23:27.281,89.14,44.24,11.22,10,1,1,1,1,1,0,4,1
559,2026-06-16T07:23:27.329,85.96,20.98,11.63,9,1,1,1,1,1,0,3,1
560,2026-06-16T07:23:27.370,51.0,24.53,19.61,9,1,1,1,1,1,0,3,1
561,2026-06-16T07:23:27.403,50.46,30.65,19.82,9,1,1,1,1,1,0,3,1
562,2026-06-16T07:23:27.424,90.35,46.4,11.07,9,1,1,1,1,1,0,3,1
563,2026-06-16T07:23:27.459,77.04,28.44,12.98,10,1,2,1,1,1,0,3,1
564,2026-06-16T07:23:27.490,85.93,32.29,11.64,9,1,1,1,1,1,0,3,1
565,2026-06-16T07:23:27.522,88.31,32.05,11.32,9,1,1,1,1,1,0,3,1
566,2026-06-16T07:23:27.561,51.26,25.34,19.51,9,1,1,1,1,1,0,3,1
567,2026-06-16T07:23:27.585,88.88,40.84,11.25,9,1,1,1,1,1,0,3,1
568,2026-06-16T07:23:27.626,82.56,24.56,12.11,10,1,1,1,1,1,0,4,1
569,2026-06-16T07:23:27.652,84.97,39.19,11.77,9,1,1,1,1,1,0,3,1
570,2026-06-16T07:23:27.683,89.81,32.81,11.13,10,1,2,1,1,1,0,3,1
571,2026-06-16T07:23:27.748,48.46,15.32,20.64,9,1,1,1,1,1,0,3,1
572,2026-06-16T07:23:27.775,49.45,36.11,20.22,9,1,1,1,1,1,0,3,1
573,2026-06-16T07:23:27.793,85.56,55.08,11.69,9,1,1,1,1,1,0,3,1
574,2026-06-16T07:23:27.835,74.82,23.78,13.37,9,1,1,1,1,1,0,3,1
575,2026-06-16T07:23:27.865,60.63,33.67,16.49,9,1,1,1,1,1,0,3,1
576,2026-06-16T07:23:27.891,87.54,39.36,11.42,9,1,1,1,1,1,0,3,1
577,2026-06-16T07:23:27.920,89.61,34.67,11.16,9,1,1,1,1,1,0,3,1
578,2026-06-16T07:23:27.954,87.1,29.15,11.48,9,1,1,1,1,1,0,3,1
579,2026-06-16T07:23:27.983,89.32,32.86,11.2,10,1,2,1,1,1,0,3,1
